Match ID,Name,Champion,Champion Sex,Role,Type,Deaths,Kills,Assists,KDA,Keystone,Spell D,Spell F,Win,Match Type
6329060216,XXIII IV MMXIX,Sivir,female,bot_lane,other,7,6,10,2.83,Lethal Tempo,Flash,Exhaust,Win,ranked_solo_fives
6329060216,Révachol,Vel'Koz,male,utility,other,9,9,9,2.0,First Strike,Flash,Heal,Win,ranked_solo_fives
6329045290,4zr,Qiyana,female,mid_lane,other,5,6,7,2.0,First Strike,Flash,Teleport,Loss,ranked_solo_fives
6329045290,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,5,6,7,2.0,First Strike,Smite,Flash,Loss,ranked_solo_fives
6329045290,pesho1,K'Sante,male,top_lane,other,3,3,2,1.67,Grasp of the Undying,Flash,Teleport,Loss,ranked_solo_fives
6329045290,atneas,Xayah,female,bot_lane,other,9,7,3,1.71,Lethal Tempo,Flash,Cleanse,Loss,ranked_solo_fives
6329045290,Nightmares,Thresh,male,utility,other,1,5,15,3.2,Glacial Augment,Ignite,Flash,Loss,ranked_solo_fives
6329045290,Kuro Tony,Yorick,male,top_lane,other,2,5,5,1.4,Conqueror,Ghost,Teleport,Win,ranked_solo_fives
6329045290,MAITRE CHAKIB ,Nidalee,female,jungle,other,13,4,10,5.75,Electrocute,Smite,Flash,Win,ranked_solo_fives
6329045290,Yolsan,Orianna,female,mid_lane,other,4,2,10,7.0,Summon Aery,Flash,Teleport,Win,ranked_solo_fives
6329045290,J4mes Chungus,Ashe,female,bot_lane,other,8,5,9,3.4,Lethal Tempo,Flash,Cleanse,Win,ranked_solo_fives
6329045290,peepoIgnore,Sett,male,utility,other,0,7,13,1.86,Glacial Augment,Ignite,Flash,Win,ranked_solo_fives
6329035184,askın olayım,Ornn,male,top_lane,other,0,6,5,0.83,Grasp of the Undying,Flash,Teleport,Loss,ranked_solo_fives
6329035184,ImJony,Nidalee,female,jungle,other,10,8,6,2.0,Electrocute,Flash,Smite,Loss,ranked_solo_fives
6329035184,hardstuck 600lp,Yone,male,mid_lane,other,2,8,1,0.38,Lethal Tempo,Teleport,Flash,Loss,ranked_solo_fives
6329035184,οnο,Zeri,female,bot_lane,other,5,3,3,2.67,Lethal Tempo,Ghost,Flash,Loss,ranked_solo_fives
6329035184,Nîmu and willump,Milio,male,utility,other,1,4,9,2.5,Summon Aery,Heal,Flash,Loss,ranked_solo_fives
6329035184,kurcina isusova,Fiora,female,top_lane,other,6,4,6,3.0,Conqueror,Flash,Teleport,Win,ranked_solo_fives
6329035184,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,7,6,8,2.5,First Strike,Smite,Flash,Win,ranked_solo_fives
6329035184,NDV Tsugara,Orianna,female,mid_lane,other,3,3,8,3.67,Phase Rush,Teleport,Flash,Win,ranked_solo_fives
6329035184,Ringed King,Xayah,female,bot_lane,other,8,3,8,5.33,Lethal Tempo,Flash,Exhaust,Win,ranked_solo_fives
6329035184,peepoIgnore,Senna,female,utility,other,5,2,13,9.0,Fleet Footwork,Heal,Flash,Win,ranked_solo_fives
6329019032,ShinRyujin3,Yasuo,male,mid_lane,other,4,10,6,1.0,Lethal Tempo,Flash,Ignite,Loss,ranked_solo_fives
6329019032,Lovelorn,Jayce,male,top_lane,other,1,11,3,0.36,First Strike,Flash,Teleport,Loss,ranked_solo_fives
6329019032,G2 ANDREWTAT3,Diana,female,jungle,user,10,7,3,1.86,Conqueror,Smite,Flash,Loss,ranked_solo_fives
6329019032,Afrisbee,Kog'Maw,male,bot_lane,other,3,13,5,0.62,Lethal Tempo,Flash,Ghost,Loss,ranked_solo_fives
6329019032,οnο,Lulu,female,utility,other,3,3,9,4.0,Summon Aery,Heal,Flash,Loss,ranked_solo_fives
6329019032,PATH TO B0T PLS,Gragas,male,top_lane,other,8,2,5,6.5,Arcane Comet,Teleport,Flash,Win,ranked_solo_fives
6329019032,wyx476,Karthus,male,jungle,other,14,3,10,8.0,Dark Harvest,Smite,Flash,Win,ranked_solo_fives
6329019032,8282833113,Talon,male,mid_lane,other,10,7,10,2.86,Phase Rush,Ignite,Flash,Win,ranked_solo_fives
6329019032,trzshsgswe,Aphelios,male,bot_lane,other,10,7,12,3.14,Lethal Tempo,Flash,Ghost,Win,ranked_solo_fives
6329019032,latte0,Thresh,male,utility,other,2,2,17,9.5,Glacial Augment,Flash,Ignite,Win,ranked_solo_fives
6327484786,1134 2 09,Garen,male,top_lane,other,3,2,1,2.0,Conqueror,Ignite,Flash,Loss,ranked_solo_fives
6327484786,Dongus Maximus69,Lee Sin,male,jungle,other,1,8,6,0.88,Conqueror,Smite,Flash,Loss,ranked_solo_fives
6327484786,hide on hotpot,LeBlanc,female,mid_lane,other,3,2,2,2.5,Electrocute,Flash,Teleport,Loss,ranked_solo_fives
6327484786,consistency3,Kai'Sa,female,bot_lane,other,1,6,2,0.5,Lethal Tempo,Flash,Heal,Loss,ranked_solo_fives
6327484786,Cineos,Nautilus,male,utility,other,2,7,5,1.0,Aftershock,Flash,Ignite,Loss,ranked_solo_fives
6327484786,BestGragasFrance,Poppy,female,top_lane,other,1,3,4,1.67,Grasp of the Undying,Teleport,Flash,Win,ranked_solo_fives
6327484786,G2 ANDREWTAT3,Diana,female,jungle,user,3,2,5,4.0,Conqueror,Smite,Flash,Win,ranked_solo_fives
6327484786,1 Wolf 9 Pigs,Akshan,male,mid_lane,other,2,1,2,4.0,Press the Attack,Ignite,Flash,Win,ranked_solo_fives
6327484786,ELLHNAS SHQIPTAR,Twitch,male,bot_lane,other,18,3,2,6.67,Lethal Tempo,Flash,Ghost,Win,ranked_solo_fives
6327484786,Brynn Cartelli,Alistar,male,utility,other,1,2,17,9.0,Glacial Augment,Ignite,Flash,Win,ranked_solo_fives
6327395164,Xoriv,Jayce,male,top_lane,other,2,7,3,0.71,First Strike,Ignite,Flash,Win,ranked_solo_fives
6327395164,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,7,8,13,2.5,First Strike,Smite,Flash,Win,ranked_solo_fives
6327395164,hardstuck 600lp,Vex,female,mid_lane,other,10,5,9,3.8,Electrocute,Ignite,Flash,Win,ranked_solo_fives
6327395164,skypture ad,Jinx,female,bot_lane,other,14,3,9,7.67,Lethal Tempo,Cleanse,Flash,Win,ranked_solo_fives
6327395164,tasm321,Thresh,male,utility,other,2,3,20,7.33,Glacial Augment,Flash,Ignite,Win,ranked_solo_fives
6327395164,FKING WINTRADE,Renekton,male,top_lane,other,4,5,8,2.4,Conqueror,Flash,Teleport,Loss,ranked_solo_fives
6327395164,Czarna Szprycha,Jarvan IV,male,jungle,other,6,7,12,2.57,Conqueror,Flash,Smite,Loss,ranked_solo_fives
6327395164,Improver01,Kassadin,male,mid_lane,other,8,4,4,3.0,Conqueror,Flash,Teleport,Loss,ranked_solo_fives
6327395164,Fruity Fresh,Ashe,female,bot_lane,other,4,8,6,1.25,Lethal Tempo,Flash,Cleanse,Loss,ranked_solo_fives
6327395164,JK7º,Heimerdinger,male,utility,other,4,11,8,1.09,Arcane Comet,Flash,Ignite,Loss,ranked_solo_fives
6327374816,tia mi le kimono,Gangplank,male,top_lane,other,2,7,0,0.29,First Strike,Flash,Teleport,Loss,ranked_solo_fives
6327374816,Akali Demon,Amumu,male,jungle,other,1,6,3,0.67,Aftershock,Smite,Flash,Loss,ranked_solo_fives
6327374816,Whindraylaur,Syndra,female,mid_lane,other,1,7,2,0.43,First Strike,Flash,Teleport,Loss,ranked_solo_fives
6327374816,tasm321,Vayne,female,bot_lane,other,2,8,0,0.25,Lethal Tempo,Flash,Ghost,Loss,ranked_solo_fives
6327374816,Keia CH,Milio,male,utility,other,0,5,2,0.4,Guardian,Heal,Flash,Loss,ranked_solo_fives
6327374816,the pebble,Soraka,female,top_lane,other,2,1,14,16.0,Summon Aery,Teleport,Flash,Win,ranked_solo_fives
6327374816,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,5,1,10,15.0,First Strike,Smite,Flash,Win,ranked_solo_fives
6327374816,alter self,Yasuo,male,mid_lane,other,14,1,5,19.0,Lethal Tempo,Ignite,Flash,Win,ranked_solo_fives
6327374816,STAND FOR GOD,Zeri,female,bot_lane,other,10,1,4,14.0,Lethal Tempo,Flash,Ghost,Win,ranked_solo_fives
6327374816,PGE Snake,Nautilus,male,utility,other,2,2,12,7.0,Glacial Augment,Ignite,Flash,Win,ranked_solo_fives
6327354358,I will comeback,Jayce,male,top_lane,other,4,1,3,7.0,Conqueror,Teleport,Flash,Win,ranked_solo_fives
6327354358,Angel ôf Death,Talon,male,mid_lane,other,7,0,4,11.0,First Strike,Flash,Teleport,Win,ranked_solo_fives
6327354358,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,6,1,5,11.0,First Strike,Smite,Flash,Win,ranked_solo_fives
6327354358,König Julien,Ashe,female,bot_lane,other,5,0,6,11.0,Lethal Tempo,Flash,Exhaust,Win,ranked_solo_fives
6327354358,DoktorDingus,Galio,male,utility,other,3,1,10,13.0,Aftershock,Flash,Ignite,Win,ranked_solo_fives
6327354358,Seneschal,K'Sante,male,top_lane,other,0,3,1,0.33,Grasp of the Undying,Ghost,Teleport,Loss,ranked_solo_fives
6327354358,Nidalee999,Nidalee,female,jungle,other,1,4,1,0.5,Dark Harvest,Smite,Flash,Loss,ranked_solo_fives
6327354358,Whindraylaur,Syndra,female,mid_lane,other,0,6,0,0.0,First Strike,Flash,Teleport,Loss,ranked_solo_fives
6327354358,Mona SheIby,Samira,female,bot_lane,other,1,5,0,0.2,Conqueror,Flash,Cleanse,Loss,ranked_solo_fives
6327354358,Wardstone Wadid,Sylas,male,utility,other,1,7,1,0.29,Dark Harvest,Flash,Ignite,Loss,ranked_solo_fives
6327346811,Swagger Rlven,Riven,female,top_lane,other,5,6,6,1.83,Conqueror,Teleport,Flash,Loss,ranked_solo_fives
6327346811,Aúgustús,Udyr,male,jungle,other,8,4,13,5.25,Conqueror,Smite,Ghost,Loss,ranked_solo_fives
6327346811,G2 ANDREWTAT3,Fiddlesticks,male,mid_lane,user,8,9,7,1.67,First Strike,Ignite,Flash,Loss,ranked_solo_fives
6327346811,König Julien,Jinx,female,bot_lane,other,10,10,8,1.8,Lethal Tempo,Flash,Heal,Loss,ranked_solo_fives
6327346811,Wardstone Wadid,Braum,male,utility,other,1,8,23,3.0,Guardian,Flash,Ignite,Loss,ranked_solo_fives
6327346811,MARVIN 1V9 ULTRA,Singed,male,top_lane,other,4,4,10,3.5,Predator,Flash,Ghost,Win,ranked_solo_fives
6327346811,C E F H,Zac,male,jungle,other,14,3,13,9.0,Conqueror,Flash,Smite,Win,ranked_solo_fives
6327346811,Whindraylaur,Syndra,female,mid_lane,other,6,7,11,2.43,First Strike,Flash,Teleport,Win,ranked_solo_fives
6327346811,Ringed King,Draven,male,bot_lane,other,12,8,12,3.0,Lethal Tempo,Flash,Cleanse,Win,ranked_solo_fives
6327346811,Ryóu Yamada,Nautilus,male,utility,other,1,11,21,2.0,Glacial Augment,Ignite,Flash,Win,ranked_solo_fives
6327329589,i hate play top,Renekton,male,top_lane,other,1,17,3,0.24,Conqueror,Flash,Teleport,Loss,ranked_solo_fives
6327329589,Erdbeerhelm v1,Master Yi,male,jungle,other,6,4,3,2.25,Lethal Tempo,Smite,Ghost,Loss,ranked_solo_fives
6327329589,NoBomba4USir,Gragas,male,mid_lane,other,4,8,5,1.12,Electrocute,Teleport,Flash,Loss,ranked_solo_fives
6327329589,Aitlade Kiramman,Jinx,female,bot_lane,other,1,5,3,0.8,Lethal Tempo,Ghost,Flash,Loss,ranked_solo_fives
6327329589,ƒęår,Xerath,male,utility,other,7,8,1,1.0,Dark Harvest,Heal,Flash,Loss,ranked_solo_fives
6327329589,Goku SSJ 16,Fiora,female,top_lane,other,8,8,6,1.75,Conqueror,Ignite,Flash,Win,ranked_solo_fives
6327329589,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,12,2,8,10.0,First Strike,Smite,Flash,Win,ranked_solo_fives
6327329589,fqlvtcyxx,Zeri,female,mid_lane,other,11,3,12,7.67,Lethal Tempo,Flash,Ghost,Win,ranked_solo_fives
6327329589,König Julien,Tristana,female,bot_lane,other,11,3,6,5.67,Hail of Blades,Flash,Cleanse,Win,ranked_solo_fives
6327329589,Skyrrel,Blitzcrank,male,utility,other,0,3,14,4.67,Glacial Augment,Flash,Ignite,Win,ranked_solo_fives
6327167561,Swagger Rlven,Riven,female,top_lane,other,7,8,12,2.38,Conqueror,Teleport,Flash,Win,ranked_solo_fives
6327167561,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,4,7,19,3.29,First Strike,Smite,Flash,Win,ranked_solo_fives
6327167561,midadsuptop,Irelia,female,mid_lane,other,8,9,7,1.67,Conqueror,Flash,Ignite,Win,ranked_solo_fives
6327167561,MVPFARMER,Kai'Sa,female,bot_lane,other,17,4,7,6.0,Lethal Tempo,Heal,Flash,Win,ranked_solo_fives
6327167561,Don Tensor,Rakan,male,utility,other,0,4,26,6.5,Guardian,Flash,Ignite,Win,ranked_solo_fives
6327167561,reedfoo1,Cho'Gath,male,top_lane,other,11,7,8,2.71,Grasp of the Undying,Teleport,Flash,Loss,ranked_solo_fives
6327167561,Fìndus,Vi,female,jungle,other,9,7,14,3.29,Conqueror,Smite,Flash,Loss,ranked_solo_fives
6327167561,FrostSize,Annie,female,mid_lane,other,3,10,19,2.2,Electrocute,Flash,Ignite,Loss,ranked_solo_fives
6327167561,Ch4rca,Jinx,female,bot_lane,other,6,7,13,2.71,Lethal Tempo,Heal,Flash,Loss,ranked_solo_fives
6327167561,escοX,Nautilus,male,utility,other,3,5,12,3.0,Glacial Augment,Flash,Ignite,Loss,ranked_solo_fives
6327072087,Just win lole,Jayce,male,top_lane,other,8,12,5,1.08,Phase Rush,Flash,Teleport,Loss,ranked_solo_fives
6327072087,mlnxm,Kayn,male,jungle,other,4,8,6,1.25,Dark Harvest,Flash,Smite,Loss,ranked_solo_fives
6327072087,Jennie Kim,Viktor,male,mid_lane,other,3,6,5,1.33,Summon Aery,Flash,Teleport,Loss,ranked_solo_fives
6327072087,Shywozz,Jinx,female,bot_lane,other,6,4,1,1.75,Lethal Tempo,Flash,Cleanse,Loss,ranked_solo_fives
6327072087,iRazer,Yuumi,female,utility,other,0,2,9,4.5,Summon Aery,Exhaust,Heal,Loss,ranked_solo_fives
6327072087,Jujujulll,Cassiopeia,female,top_lane,other,8,7,10,2.57,Conqueror,Flash,Teleport,Win,ranked_solo_fives
6327072087,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,11,3,12,7.67,First Strike,Smite,Flash,Win,ranked_solo_fives
6327072087,rok777,Tristana,female,mid_lane,other,7,6,5,2.0,Press the Attack,Flash,Teleport,Win,ranked_solo_fives
6327072087,cosmoo,Varus,male,bot_lane,other,5,3,7,4.0,Hail of Blades,Flash,Exhaust,Win,ranked_solo_fives
6327072087,focsies,Bard,male,utility,other,1,2,16,8.5,Guardian,Ignite,Flash,Win,ranked_solo_fives
6325744467,Forest Alchemist,Singed,male,top_lane,other,5,3,10,5.0,Predator,Ghost,Flash,Win,ranked_solo_fives
6325744467,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,2,6,14,2.67,First Strike,Smite,Flash,Win,ranked_solo_fives
6325744467,WE NEVER ST0P,Tristana,female,mid_lane,other,10,8,6,2.0,Lethal Tempo,Flash,Teleport,Win,ranked_solo_fives
6325744467,GUUUUUUUUUUUUUUF,Zeri,female,bot_lane,other,6,6,8,2.33,Lethal Tempo,Flash,Ghost,Win,ranked_solo_fives
6325744467,Sekkou,Ashe,female,utility,other,3,4,9,3.0,Hail of Blades,Flash,Barrier,Win,ranked_solo_fives
6325744467,Addusto Tryhard,Camille,female,top_lane,other,5,3,7,4.0,Grasp of the Undying,Flash,Teleport,Loss,ranked_solo_fives
6325744467,Tyler1 fanatic,Lee Sin,male,jungle,other,8,4,11,4.75,Conqueror,Flash,Smite,Loss,ranked_solo_fives
6325744467,cdrc,LeBlanc,female,mid_lane,other,9,7,8,2.43,Electrocute,Teleport,Flash,Loss,ranked_solo_fives
6325744467,hirohajzl,Caitlyn,female,bot_lane,other,5,7,14,2.71,Lethal Tempo,Cleanse,Flash,Loss,ranked_solo_fives
6325744467,November Rainnn,Thresh,male,utility,other,0,5,18,3.6,Glacial Augment,Flash,Ignite,Loss,ranked_solo_fives
6325700967,Addusto Tryhard,Camille,female,top_lane,other,2,4,4,1.5,Grasp of the Undying,Flash,Teleport,Win,ranked_solo_fives
6325700967,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,0,2,3,1.5,First Strike,Smite,Flash,Win,ranked_solo_fives
6325700967,Shinøre,Rumble,male,mid_lane,other,13,0,3,16.0,First Strike,Flash,Ignite,Win,ranked_solo_fives
6325700967,hirohajzl,Caitlyn,female,bot_lane,other,6,0,3,9.0,Lethal Tempo,Heal,Flash,Win,ranked_solo_fives
6325700967,NoPigsAllowed,Thresh,male,utility,other,0,2,9,4.5,Glacial Augment,Flash,Ignite,Win,ranked_solo_fives
6325700967,WE GO JIIIIIM,Renekton,male,top_lane,other,2,4,2,1.0,Conqueror,Ignite,Flash,Loss,ranked_solo_fives
6325700967,ArchFiend Spear,Volibear,male,jungle,other,1,5,3,0.8,Press the Attack,Smite,Ghost,Loss,ranked_solo_fives
6325700967,BurgerMäker,Jayce,male,mid_lane,other,0,5,1,0.2,First Strike,Teleport,Flash,Loss,ranked_solo_fives
6325700967,SHAMONE TEEHEEE,Ezreal,male,bot_lane,other,1,4,3,1.0,Press the Attack,Flash,Cleanse,Loss,ranked_solo_fives
6325700967,ΞΞ Xavi ΞΞ,Karma,female,utility,other,4,3,3,2.33,Summon Aery,Flash,Ignite,Loss,ranked_solo_fives
6325644356,ChatIsOnFullMute,Bel'Veth,female,mid_lane,other,11,5,4,3.0,Conqueror,Ignite,Flash,Win,ranked_solo_fives
6325644356,Méchant SenSen,Nidalee,female,jungle,other,4,10,11,1.5,Electrocute,Flash,Smite,Win,ranked_solo_fives
6325644356,G2 ANDREWTAT3,Fiddlesticks,male,top_lane,user,8,4,8,4.0,First Strike,Teleport,Flash,Win,ranked_solo_fives
6325644356,Gαzir,Zeri,female,bot_lane,other,11,6,7,3.0,Lethal Tempo,Flash,Cleanse,Win,ranked_solo_fives
6325644356,BAMBiXD,Rakan,male,utility,other,1,7,13,2.0,Guardian,Ignite,Flash,Win,ranked_solo_fives
6325644356,Meguru Bachirà,Rumble,male,top_lane,other,6,12,11,1.42,First Strike,Flash,Ignite,Loss,ranked_solo_fives
6325644356,mentzen jg acc,Nunu & Willump,male,jungle,other,5,7,17,3.14,Phase Rush,Flash,Smite,Loss,ranked_solo_fives
6325644356,Brick Hits,Tristana,female,mid_lane,other,5,4,4,2.25,Press the Attack,Flash,Heal,Loss,ranked_solo_fives
6325644356,WD Worst,Varus,male,bot_lane,other,16,5,5,4.2,Lethal Tempo,Flash,Cleanse,Loss,ranked_solo_fives
6325644356,Ruzter,Renata Glasc,female,utility,other,0,7,22,3.14,Guardian,Ignite,Flash,Loss,ranked_solo_fives
6325568839,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,5,9,7,1.33,First Strike,Smite,Flash,Loss,ranked_solo_fives
6325568839,EssenceBleu,Fiora,female,top_lane,other,5,11,2,0.64,Grasp of the Undying,Ghost,Teleport,Loss,ranked_solo_fives
6325568839,MÐF,Qiyana,female,mid_lane,other,6,10,8,1.4,First Strike,Ignite,Flash,Loss,ranked_solo_fives
6325568839,Sezen Aksu,Samira,female,bot_lane,other,10,8,5,1.88,Conqueror,Exhaust,Flash,Loss,ranked_solo_fives
6325568839,DE Knicki,Lux,female,utility,other,2,11,12,1.27,Arcane Comet,Flash,Ignite,Loss,ranked_solo_fives
6325568839,NF Hope,Evelynn,female,jungle,other,19,5,9,5.6,Electrocute,Smite,Flash,Win,ranked_solo_fives
6325568839,TMAX VROUM VROUM,Udyr,male,top_lane,other,14,3,13,9.0,Conqueror,Ignite,Flash,Win,ranked_solo_fives
6325568839,Wang So,Fizz,male,mid_lane,other,7,5,9,3.2,Electrocute,Flash,Ignite,Win,ranked_solo_fives
6325568839,PI FliiZee,Jhin,male,bot_lane,other,4,5,14,3.6,Fleet Footwork,Flash,Ghost,Win,ranked_solo_fives
6325568839,Virϋs,Vel'Koz,male,utility,other,5,10,15,2.0,Dark Harvest,Heal,Flash,Win,ranked_solo_fives
6325456170,askın olayım,K'Sante,male,top_lane,other,2,6,4,1.0,Grasp of the Undying,Ghost,Teleport,Loss,ranked_solo_fives
6325456170,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,9,7,9,2.57,First Strike,Smite,Flash,Loss,ranked_solo_fives
6325456170,cdrc,Jayce,male,mid_lane,other,6,10,9,1.5,Phase Rush,Teleport,Flash,Loss,ranked_solo_fives
6325456170,Jin Sung0,Aphelios,male,bot_lane,other,15,10,2,1.7,Lethal Tempo,Flash,Cleanse,Loss,ranked_solo_fives
6325456170,Puustellin tie 4,Rell,female,utility,other,2,13,15,1.31,Aftershock,Flash,Ignite,Loss,ranked_solo_fives
6325456170,E6Z unzy,Cho'Gath,male,top_lane,other,10,3,11,7.0,Grasp of the Undying,Flash,Teleport,Win,ranked_solo_fives
6325456170,hibRige,Wukong,male,jungle,other,6,8,21,3.38,Conqueror,Flash,Smite,Win,ranked_solo_fives
6325456170,MS Kyzard ,Ahri,female,mid_lane,other,8,7,14,3.14,Electrocute,Flash,Teleport,Win,ranked_solo_fives
6325456170,Andolos,Xayah,female,bot_lane,other,13,8,16,3.62,Lethal Tempo,Cleanse,Flash,Win,ranked_solo_fives
6325456170,Shawi Katami,Pyke,male,utility,other,9,8,10,2.38,Hail of Blades,Ignite,Flash,Win,ranked_solo_fives
6325394605,PainFFS,Akshan,male,top_lane,other,10,5,4,2.8,Press the Attack,Ignite,Flash,Loss,ranked_solo_fives
6325394605,ArchFiend Spear,Hecarim,male,jungle,other,4,6,8,2.0,Phase Rush,Smite,Ghost,Loss,ranked_solo_fives
6325394605,MÐF,Veigar,male,mid_lane,other,2,6,2,0.67,Electrocute,Teleport,Flash,Loss,ranked_solo_fives
6325394605,Chef Keef,Zeri,female,bot_lane,other,2,8,5,0.88,Lethal Tempo,Ghost,Flash,Loss,ranked_solo_fives
6325394605,AHMAT SILAAA,Rakan,male,utility,other,1,1,9,10.0,Guardian,Flash,Ghost,Loss,ranked_solo_fives
6325394605,Been you,Riven,female,top_lane,other,6,6,2,1.33,Conqueror,Flash,Ignite,Win,ranked_solo_fives
6325394605,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,2,4,10,3.0,First Strike,Smite,Flash,Win,ranked_solo_fives
6325394605,Coyote Stαrk,Jayce,male,mid_lane,other,15,2,3,9.0,First Strike,Flash,Teleport,Win,ranked_solo_fives
6325394605,R0CKETMAN,Miss Fortune,female,bot_lane,other,3,3,7,3.33,Press the Attack,Flash,Heal,Win,ranked_solo_fives
6325394605,Zoako123,Karma,female,utility,other,0,4,14,3.5,Arcane Comet,Ignite,Flash,Win,ranked_solo_fives
6325301298,qwertyuiop1229,Gangplank,male,top_lane,other,5,1,5,10.0,First Strike,Flash,Teleport,Win,ranked_solo_fives
6325301298,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,12,1,6,18.0,First Strike,Smite,Flash,Win,ranked_solo_fives
6325301298,XinYu11,Tryndamere,male,mid_lane,other,1,1,3,4.0,Lethal Tempo,Ghost,Flash,Win,ranked_solo_fives
6325301298,gifted spacer,Aphelios,male,bot_lane,other,4,3,7,3.67,Fleet Footwork,Heal,Flash,Win,ranked_solo_fives
6325301298,NekrOCZ,Bard,male,utility,other,1,4,14,3.75,Guardian,Ignite,Flash,Win,ranked_solo_fives
6325301298,Dr Neon Bloom,Ornn,male,top_lane,other,1,7,0,0.14,Grasp of the Undying,Flash,Teleport,Loss,ranked_solo_fives
6325301298,inshallah winn,Sylas,male,jungle,other,3,4,3,1.5,Dark Harvest,Smite,Flash,Loss,ranked_solo_fives
6325301298,vibe check,Zilean,male,mid_lane,other,1,5,2,0.6,Summon Aery,Teleport,Flash,Loss,ranked_solo_fives
6325301298,xDawon,Ezreal,male,bot_lane,other,2,5,2,0.8,Press the Attack,Exhaust,Flash,Loss,ranked_solo_fives
6325301298,BloodBoy,Karma,female,utility,other,3,2,4,3.5,Arcane Comet,Flash,Ignite,Loss,ranked_solo_fives
6325236852,NanoStrqfe,Fiora,female,top_lane,other,2,6,2,0.67,Grasp of the Undying,Flash,Teleport,Loss,ranked_solo_fives
6325236852,Adon2347,Rengar,male,jungle,other,3,5,5,1.6,Electrocute,Flash,Smite,Loss,ranked_solo_fives
6325236852,Megumin Zoe,Zoe,female,mid_lane,other,8,7,3,1.57,Electrocute,Flash,Ignite,Loss,ranked_solo_fives
6325236852,Matlii,Kai'Sa,female,bot_lane,other,1,5,2,0.6,Lethal Tempo,Cleanse,Flash,Loss,ranked_solo_fives
6325236852,x9 mid jg,Annie,female,utility,other,1,5,9,2.0,Summon Aery,Flash,Heal,Loss,ranked_solo_fives
6325236852,v9 Kayleqlated,Renekton,male,top_lane,other,6,2,5,5.5,Conqueror,Flash,Ignite,Win,ranked_solo_fives
6325236852,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,8,0,3,11.0,First Strike,Smite,Flash,Win,ranked_solo_fives
6325236852,discordgg opat04,Diana,female,mid_lane,other,8,7,3,1.57,Electrocute,Flash,Ignite,Win,ranked_solo_fives
6325236852,empty skeleton,Caitlyn,female,bot_lane,other,4,3,8,4.0,Lethal Tempo,Heal,Flash,Win,ranked_solo_fives
6325236852,SGE Ziffer9,Thresh,male,utility,other,2,3,6,2.67,Glacial Augment,Flash,Ignite,Win,ranked_solo_fives
6325183120,MushroomWarrior,Malphite,male,top_lane,other,2,0,5,7.0,Arcane Comet,Flash,Teleport,Win,ranked_solo_fives
6325183120,A41G dibu,Viego,male,jungle,other,9,2,6,7.5,Conqueror,Flash,Smite,Win,ranked_solo_fives
6325183120,Smietanek,Ekko,male,mid_lane,other,7,7,4,1.57,Electrocute,Flash,Ignite,Win,ranked_solo_fives
6325183120,Leuz01,Xayah,female,bot_lane,other,10,1,5,15.0,Lethal Tempo,Flash,Ghost,Win,ranked_solo_fives
6325183120,Artoria Nouzen,Nautilus,male,utility,other,3,1,14,17.0,Aftershock,Ignite,Flash,Win,ranked_solo_fives
6325183120,TeemothéChalamet,Teemo,male,top_lane,other,0,4,2,0.5,Dark Harvest,Flash,Teleport,Loss,ranked_solo_fives
6325183120,G2 ANDREWTAT3,Lee Sin,male,jungle,user,2,8,1,0.38,Conqueror,Smite,Flash,Loss,ranked_solo_fives
6325183120,1v3 lane fetish,Malzahar,male,mid_lane,other,7,7,0,1.0,Summon Aery,Teleport,Flash,Loss,ranked_solo_fives
6325183120,Donnie Barko,Sivir,female,bot_lane,other,1,4,1,0.5,Lethal Tempo,Flash,Heal,Loss,ranked_solo_fives
6325183120,sago389,Kai'Sa,female,utility,other,1,8,1,0.25,Lethal Tempo,Exhaust,Flash,Loss,ranked_solo_fives
6325129589,pišťucha,Jayce,male,top_lane,other,2,8,2,0.5,Phase Rush,Flash,Teleport,Loss,ranked_solo_fives
6325129589,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,3,7,3,0.86,First Strike,Smite,Flash,Loss,ranked_solo_fives
6325129589,ExKatarinaOTP,Sion,male,mid_lane,other,4,9,2,0.67,Unsealed Spellbook,Flash,Teleport,Loss,ranked_solo_fives
6325129589,FuTuReS,Cassiopeia,female,bot_lane,other,0,7,4,0.57,Conqueror,Ghost,Flash,Loss,ranked_solo_fives
6325129589,ΞΞ Xavi ΞΞ,Pyke,male,utility,other,4,6,1,0.83,Hail of Blades,Flash,Ignite,Loss,ranked_solo_fives
